               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,             0.01373,            0.012834,          0.00095853,             0.99976,                   1,               0.995,             0.91992,           0.0056491,           0.0059906,           0.0002538,           0.0020782,           0.0020782,           0.0020782
                 157,             0.01394,            0.013807,           0.0013125,              0.9994,                   1,               0.995,             0.91709,           0.0060117,           0.0058356,          0.00026212,           0.0020327,           0.0020327,           0.0020327
                 158,            0.013534,            0.012502,           0.0018553,             0.99952,                   1,               0.995,              0.9283,           0.0054814,           0.0055286,          0.00023659,           0.0019881,           0.0019881,           0.0019881
                 159,            0.014323,            0.011897,           0.0020463,             0.99985,                   1,               0.995,              0.9191,           0.0061163,           0.0059369,          0.00020998,           0.0019443,           0.0019443,           0.0019443
                 160,            0.012768,            0.012298,           0.0011617,             0.99984,                   1,               0.995,             0.93115,           0.0054618,            0.005884,          0.00018482,           0.0019014,           0.0019014,           0.0019014
                 161,             0.01389,            0.013722,            0.001168,             0.99995,                   1,               0.995,             0.92239,           0.0061267,           0.0061188,          0.00017543,           0.0018594,           0.0018594,           0.0018594
                 162,            0.012836,            0.012141,           0.0010637,             0.99989,                   1,               0.995,              0.9244,           0.0053893,           0.0058911,          0.00016715,           0.0018183,           0.0018183,           0.0018183
                 163,            0.012477,            0.012228,           0.0010876,             0.99996,                   1,               0.995,             0.93089,           0.0054189,            0.005835,          0.00016613,           0.0017781,           0.0017781,           0.0017781
                 164,            0.012821,            0.012229,            0.001228,             0.99977,                   1,               0.995,             0.92871,            0.005405,           0.0056785,          0.00016393,           0.0017389,           0.0017389,           0.0017389
                 165,            0.013287,            0.012055,           0.0020103,             0.99974,                   1,               0.995,              0.9336,           0.0056048,           0.0056935,          0.00016308,           0.0017005,           0.0017005,           0.0017005
                 166,              0.0143,            0.012571,           0.0024816,             0.99971,                   1,               0.995,             0.92761,           0.0056223,           0.0058962,          0.00015357,           0.0016631,           0.0016631,           0.0016631
                 167,            0.013999,            0.011664,           0.0023973,             0.99975,                   1,               0.995,             0.91725,           0.0059976,           0.0062601,          0.00014389,           0.0016267,           0.0016267,           0.0016267
                 168,            0.012022,            0.013102,           0.0011945,             0.99984,                   1,               0.995,             0.91923,           0.0055991,           0.0060416,          0.00013594,           0.0015912,           0.0015912,           0.0015912
                 169,            0.011584,            0.012542,           0.0013434,             0.99986,                   1,               0.995,             0.92402,           0.0055841,           0.0057055,           0.0001306,           0.0015566,           0.0015566,           0.0015566
                 170,            0.012663,            0.012005,          0.00089955,             0.99985,                   1,               0.995,             0.91856,           0.0056037,           0.0056903,          0.00012469,           0.0015231,           0.0015231,           0.0015231
                 171,            0.011433,            0.013576,           0.0012422,              0.9998,                   1,               0.995,             0.92633,             0.00557,           0.0054542,          0.00011778,           0.0014905,           0.0014905,           0.0014905
                 172,            0.011975,            0.012654,           0.0028765,             0.99981,                   1,               0.995,             0.92534,           0.0054205,           0.0055159,          0.00011557,           0.0014589,           0.0014589,           0.0014589
                 173,            0.011761,            0.012287,          0.00086531,             0.99989,                   1,               0.995,             0.92393,           0.0056307,           0.0057169,          0.00011559,           0.0014283,           0.0014283,           0.0014283
                 174,            0.011444,            0.011973,           0.0011707,             0.99988,                   1,               0.995,             0.91844,           0.0056252,           0.0059423,          0.00011067,           0.0013987,           0.0013987,           0.0013987
                 175,            0.011681,            0.011901,           0.0018457,              0.9998,                   1,               0.995,             0.92258,           0.0054509,           0.0057486,          0.00010402,           0.0013701,           0.0013701,           0.0013701
                 176,            0.012216,            0.012881,           0.0012024,             0.99975,             0.99998,               0.995,             0.92298,           0.0053975,           0.0057453,          0.00010086,           0.0013425,           0.0013425,           0.0013425
                 177,            0.012878,            0.011915,          0.00088631,             0.99983,                   1,               0.995,             0.92363,           0.0054478,            0.005975,          0.00010131,            0.001316,            0.001316,            0.001316
                 178,            0.011618,            0.011662,          0.00082961,             0.99977,                   1,               0.995,             0.92684,           0.0054838,           0.0060065,          0.00010179,           0.0012905,           0.0012905,           0.0012905
                 179,            0.013307,            0.012456,           0.0011778,             0.99999,                   1,               0.995,             0.92534,           0.0054088,           0.0063004,          9.8737e-05,            0.001266,            0.001266,            0.001266
                 180,             0.01164,            0.012317,           0.0009118,             0.99994,             0.99999,               0.995,             0.93396,           0.0053849,           0.0062492,          9.9251e-05,           0.0012426,           0.0012426,           0.0012426
                 181,            0.012079,            0.011786,           0.0010676,             0.99976,                   1,               0.995,             0.93046,           0.0054104,           0.0060769,          9.8255e-05,           0.0012202,           0.0012202,           0.0012202
                 182,            0.011643,            0.011754,          0.00079335,             0.99984,                   1,               0.995,             0.93269,           0.0053901,           0.0060852,          9.9431e-05,           0.0011989,           0.0011989,           0.0011989
                 183,            0.010605,            0.012122,          0.00070569,             0.99989,                   1,               0.995,             0.92786,           0.0057065,           0.0059633,           9.944e-05,           0.0011787,           0.0011787,           0.0011787
                 184,             0.01336,            0.012384,            0.002249,             0.99998,                   1,               0.995,             0.92536,           0.0053284,           0.0058592,          9.9241e-05,           0.0011595,           0.0011595,           0.0011595
                 185,            0.010203,            0.011563,          0.00069689,             0.99984,                   1,               0.995,             0.93095,           0.0054074,           0.0057774,           9.911e-05,           0.0011414,           0.0011414,           0.0011414
                 186,            0.011935,            0.012259,          0.00099479,             0.99977,                   1,               0.995,             0.92363,           0.0055683,           0.0058003,          9.6464e-05,           0.0011243,           0.0011243,           0.0011243
                 187,            0.013224,            0.011558,           0.0012367,             0.99971,                   1,               0.995,             0.92801,           0.0055558,           0.0057437,          9.6916e-05,           0.0011084,           0.0011084,           0.0011084
                 188,            0.011688,            0.011429,          0.00064966,             0.99959,                   1,               0.995,             0.93686,           0.0051908,           0.0056761,          9.6239e-05,           0.0010935,           0.0010935,           0.0010935
                 189,            0.012427,            0.012279,            0.001069,             0.99948,                   1,               0.995,             0.93136,            0.005376,             0.00564,           9.449e-05,           0.0010797,           0.0010797,           0.0010797
                 190,            0.011801,            0.011431,          0.00089279,             0.99966,                   1,               0.995,             0.93067,           0.0052807,            0.005517,          8.9419e-05,            0.001067,            0.001067,            0.001067
                 191,            0.011852,            0.011845,           0.0016153,             0.99973,                   1,               0.995,             0.93639,           0.0054591,            0.005564,           8.612e-05,           0.0010554,           0.0010554,           0.0010554
                 192,            0.012122,             0.01163,          0.00087483,              0.9997,                   1,               0.995,             0.92559,           0.0055062,           0.0056445,          8.2614e-05,           0.0010449,           0.0010449,           0.0010449
                 193,            0.011728,            0.011926,          0.00064424,             0.99968,                   1,               0.995,             0.92861,           0.0054916,           0.0056071,          7.9816e-05,           0.0010355,           0.0010355,           0.0010355
                 194,            0.011059,            0.011114,          0.00066229,             0.99958,                   1,               0.995,             0.92717,           0.0053905,           0.0058794,          7.8279e-05,           0.0010272,           0.0010272,           0.0010272
                 195,            0.010811,            0.011777,          0.00049572,             0.99957,                   1,               0.995,             0.92482,           0.0055374,           0.0058625,          7.6853e-05,             0.00102,             0.00102,             0.00102
                 196,            0.012502,            0.012009,           0.0020161,             0.99958,                   1,               0.995,             0.92911,           0.0052815,           0.0057108,          7.3736e-05,           0.0010139,           0.0010139,           0.0010139
                 197,            0.011039,            0.011547,          0.00097687,             0.99963,                   1,               0.995,             0.92663,           0.0052511,           0.0058165,          7.0851e-05,           0.0010089,           0.0010089,           0.0010089
                 198,            0.011786,            0.012102,            0.000771,             0.99969,                   1,               0.995,             0.92956,            0.005166,           0.0057969,          6.9834e-05,            0.001005,            0.001005,            0.001005
                 199,            0.010745,            0.011719,          0.00091484,             0.99973,                   1,               0.995,             0.93617,           0.0051908,           0.0058347,          6.9752e-05,           0.0010022,           0.0010022,           0.0010022
