               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.045923,            0.015153,                   0,             0.99822,                   1,               0.995,             0.42329,            0.034507,             0.01031,                   0,           0.0033555,           0.0033555,            0.046256
                 143,            0.042396,            0.019371,                   0,              0.9999,                   1,               0.995,             0.69575,            0.014858,           0.0095852,                   0,            0.003352,            0.003352,            0.045852
                 144,            0.029586,            0.020069,                   0,             0.59553,             0.93699,             0.74582,              0.3244,             0.02421,            0.010026,                   0,           0.0033481,           0.0033481,            0.045448
                 145,            0.030412,            0.018423,                   0,             0.91415,              0.9697,              0.9857,              0.6674,            0.015446,           0.0091995,                   0,           0.0033438,           0.0033438,            0.045044
                 146,            0.024129,            0.016256,                   0,             0.99975,                   1,               0.995,             0.69138,            0.016671,           0.0090605,                   0,           0.0033391,           0.0033391,            0.044639
                 147,            0.034957,            0.018698,                   0,             0.58028,             0.72727,             0.64707,             0.28201,            0.035335,            0.011223,                   0,            0.003334,            0.003334,            0.044234
                 148,            0.046896,            0.016232,                   0,             0.91289,              0.9697,             0.97589,             0.59835,            0.028162,           0.0090886,                   0,           0.0033286,           0.0033286,            0.043829
                 149,            0.033008,            0.019581,                   0,                   1,                   1,               0.995,             0.88053,            0.019714,            0.010066,                   0,           0.0033227,           0.0033227,            0.043423
                 150,            0.033986,            0.020649,                   0,                   1,             0.99914,               0.995,              0.7816,            0.023088,           0.0092432,                   0,           0.0033165,           0.0033165,            0.043016
                 151,             0.02953,             0.01662,                   0,             0.99992,                   1,               0.995,             0.74421,            0.014205,            0.008594,                   0,           0.0033099,           0.0033099,             0.04261
                 152,              0.0272,            0.016275,                   0,             0.80673,             0.90909,             0.92196,              0.5661,            0.019145,            0.010084,                   0,           0.0033029,           0.0033029,            0.042203
                 153,            0.032421,            0.016519,                   0,             0.93925,             0.93939,              0.9581,             0.63976,            0.025858,           0.0099653,                   0,           0.0032956,           0.0032956,            0.041796
                 154,            0.034556,            0.019059,                   0,             0.96892,              0.9697,             0.98248,             0.83803,            0.022087,           0.0086854,                   0,           0.0032879,           0.0032879,            0.041388
                 155,            0.026271,            0.019031,                   0,             0.99998,                   1,               0.995,             0.90318,            0.010958,           0.0080432,                   0,           0.0032798,           0.0032798,             0.04098
                 156,            0.028127,            0.016859,                   0,             0.99978,                   1,               0.995,             0.71654,             0.02101,           0.0087952,                   0,           0.0032713,           0.0032713,            0.040571
                 157,            0.029729,            0.017297,                   0,             0.99996,                   1,               0.995,             0.90464,            0.012573,           0.0078635,                   0,           0.0032625,           0.0032625,            0.040163
                 158,             0.02402,            0.013849,                   0,             0.99883,                   1,               0.995,             0.79991,            0.018394,           0.0083984,                   0,           0.0032534,           0.0032534,            0.039753
                 159,            0.027304,            0.016516,                   0,             0.99839,              0.9697,              0.9875,             0.59322,            0.024191,            0.010263,                   0,           0.0032439,           0.0032439,            0.039344
                 160,             0.04013,            0.018201,                   0,             0.96961,                   1,             0.99412,             0.87249,            0.021976,           0.0093138,                   0,            0.003234,            0.003234,            0.038934
                 161,            0.033241,            0.019005,                   0,                   1,                   1,               0.995,             0.78655,            0.015981,           0.0087702,                   0,           0.0032239,           0.0032239,            0.038524
                 162,            0.028361,            0.021711,                   0,              0.9999,                   1,               0.995,             0.76148,            0.016326,           0.0084257,                   0,           0.0032133,           0.0032133,            0.038113
                 163,            0.032554,            0.018349,                   0,             0.99995,                   1,               0.995,             0.81828,            0.012049,           0.0078166,                   0,           0.0032025,           0.0032025,            0.037702
                 164,            0.022331,            0.016502,                   0,             0.99946,                   1,               0.995,              0.7429,            0.017017,           0.0086686,                   0,           0.0031913,           0.0031913,            0.037291
                 165,            0.031323,            0.015941,                   0,              0.8648,              0.9697,             0.95112,             0.74244,            0.018962,           0.0079695,                   0,           0.0031798,           0.0031798,             0.03688
                 166,            0.031348,            0.014558,                   0,             0.86758,                   1,             0.97372,             0.81183,             0.01983,           0.0079997,                   0,           0.0031679,           0.0031679,            0.036468
                 167,            0.032394,            0.015341,                   0,                   1,             0.99996,               0.995,              0.8476,            0.010488,           0.0073948,                   0,           0.0031558,           0.0031558,            0.036056
